Flow ID,Source IP,Destination IP,Timestamp,Traffic Period,Attack Family,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Idle Mean,Active Mean,Label
synthetic-flow-00000097,10.42.1.98,172.18.1.107,2026-01-05 15:37:19,period-1,none,14033.397939630644,4,6,475.399989985,701.813536733,118.849997496,116.968922789,83886.5634526,712.58579305,1403.33979396,0,1,1.5,117.721352672,7728.37643329,3559.31497854,BENIGN
synthetic-flow-00000098,10.42.2.99,172.18.2.108,2026-01-05 16:38:26,period-1,none,203777.74481868697,4,2,256.727217068,118.256249749,64.1818042669,59.1281248747,1840.15907699,29.4438433664,33962.9574698,1,3,0.5,62.4972444695,91158.1513538,50259.9070716,BENIGN
synthetic-flow-00000099,10.42.3.100,172.18.3.109,2026-01-05 17:39:33,period-1,none,60117.454512789416,11,15,1582.53869443,878.678940248,143.867154039,58.5785960166,40940.1504875,432.486708074,2312.20978895,0,3,1.36363636364,94.6622167185,31314.5201246,6103.14353003,BENIGN
synthetic-flow-00000100,10.42.4.101,172.18.4.110,2026-01-05 08:40:40,period-1,scanning,13440.49357244379,6,2,1175.73185346,298.21056063,195.95530891,149.105280315,109664.307054,595.216236434,1680.06169656,1,2,0.333333333333,184.242801761,5058.0957749,1286.87194085, ATTACK
synthetic-flow-00000101,10.42.5.102,172.18.5.111,2026-01-05 09:41:47,period-1,none,139671.76334746595,10,4,1638.71143409,312.22659453,163.871143409,78.0566486324,13968.0203204,100.235005734,9976.55452482,1,2,0.4,139.35271633,54813.5512729,27582.2729481,BENIGN
synthetic-flow-00000102,10.42.6.103,172.18.6.112,2026-01-05 10:42:54,period-1,none,15688.768758257998,9,5,1427.98454251,869.22313973,158.664949168,173.844627946,146423.707152,892.35810762,1120.62633988,0,2,0.555555555556,164.086263017,9816.60727512,2212.4273597,BENIGN
synthetic-flow-00000103,10.42.7.104,172.18.7.113,2026-01-05 11:43:01,period-1,none,57714.3590947643,13,19,1773.96728482,2314.5677633,136.459021909,121.819355963,70840.8637338,554.454740586,1803.57372171,0,2,1.46153846154,127.766720254,32583.1674029,5580.44880994,BENIGN
synthetic-flow-00000104,10.42.8.105,172.18.0.114,2026-01-05 12:44:08,period-1,none,50041.481296540755,5,9,616.04439185,773.089116679,123.20887837,85.8987907421,27759.6400534,279.767897298,3574.39152118,0,3,1.8,99.2238220378,27165.3665629,7051.63737668,BENIGN
synthetic-flow-00000105,10.42.9.106,172.18.1.115,2026-01-05 13:45:15,period-1,none,24607.114016663672,13,3,2299.22964478,550.639977858,176.863818829,183.546659286,115814.866412,650.218468902,1537.94462604,0,4,0.230769230769,178.116851415,11930.4617846,2571.80531523, BENIGN
synthetic-flow-00000106,10.42.10.107,172.18.2.116,2026-01-05 14:46:22,period-1,none,34698.85016461849,20,8,4379.68023048,941.693459671,218.984011524,117.711682459,153358.790418,806.943165758,1239.24464874,0,3,0.4,190.049060363,21942.8980015,6548.87040012,BENIGN
synthetic-flow-00000107,10.42.11.108,172.18.3.117,2026-01-05 15:47:29,period-1,none,48150.79855461278,21,3,3871.21944605,261.328691885,184.343783145,87.1095639617,85825.1215345,498.434101208,2006.28327311,0,1,0.142857142857,172.189505747,23610.703265,8628.63644171,BENIGN
synthetic-flow-00000108,10.42.12.109,172.18.4.118,2026-01-05 16:48:36,period-1,none,10450.612089687542,8,5,516.427271957,244.35674898,64.5534089946,48.871349796,72798.0346421,1243.94627687,803.893237668,0,1,0.625,58.5218477644,4128.46187943,1764.63928025,BENIGN
synthetic-flow-00000109,10.42.13.110,172.18.5.119,2026-01-05 17:49:43,period-1,none,133427.84502934475,3,1,635.777902081,69.0392985602,211.92596736,69.0392985602,5282.38465131,29.9787499312,33356.9612573,2,3,0.333333333333,176.20430016,68279.0082206,11592.8120315,BENIGN
synthetic-flow-00000110,10.42.14.111,172.18.6.120,2026-01-05 08:50:50,period-1,none,70940.0838508607,13,6,2037.47168964,523.191660536,156.728591511,87.1986100894,36096.142141,267.831654103,3733.68862373,1,1,0.461538461538,134.771755273,36746.7927884,14181.2492497, BENIGN
synthetic-flow-00000111,10.42.15.112,172.18.7.121,2026-01-05 09:51:57,period-1,denial-of-service,37307.71900355739,13,4,2867.91471813,263.45904487,220.608824472,65.8647612176,83933.6696705,455.669777034,2194.57170609,5,0,0.307692307692,184.198456647,11262.9696592,7085.05357234,ATTACK
synthetic-flow-00000112,10.42.0.113,172.18.0.122,2026-01-05 10:52:04,period-1,none,12434.795655548733,6,4,942.247127018,233.6080485,157.041187836,58.402012125,94561.6806331,804.194960416,1243.47956555,1,1,0.666666666667,117.585517552,5346.28726914,3156.2463678,BENIGN
synthetic-flow-00000113,10.42.1.114,172.18.1.123,2026-01-05 11:53:11,period-1,scanning,18418.74817947325,10,14,876.86421495,1164.42914318,87.686421495,83.1735102269,110826.932332,1303.02014915,767.447840811,1,2,1.4,85.0538899219,5376.7128973,4124.81573558,ATTACK
synthetic-flow-00000114,10.42.2.115,172.18.2.124,2026-01-05 12:54:18,period-1,none,16104.250395060362,1,5,119.969038243,237.653637508,119.969038243,47.5307275016,22206.7259872,372.572448441,2684.04173251,0,2,5,59.6037792919,7786.08794086,2924.25222154,BENIGN
synthetic-flow-00000115,10.42.3.116,172.18.3.125,2026-01-05 13:55:25,period-1,none,96442.48967690724,6,1,771.076779224,91.1066891917,128.512796537,91.1066891917,8939.87153696,72.5821162794,13777.4985253,2,4,0.166666666667,123.169066917,28575.3040715,21382.2364319, BENIGN
synthetic-flow-00000116,10.42.4.117,172.18.4.126,2026-01-05 14:56:32,period-1,none,15947.781258712572,12,3,614.234791115,157.378910312,51.1862325929,52.4596367706,48383.765046,940.569710398,1063.18541725,1,3,0.25,51.4409134284,7882.68067197,4094.21816787,BENIGN
synthetic-flow-00000117,10.42.5.118,172.18.5.127,2026-01-05 15:57:39,period-1,none,23836.615495113096,14,4,838.6567978,430.306637958,59.9040569857,107.57665949,53235.8898023,755.140762483,1324.2564164,0,5,0.285714285714,70.4979686533,14341.6160671,5333.33381883,BENIGN
synthetic-flow-00000118,10.42.6.119,172.18.6.128,2026-01-05 16:58:46,period-1,none,43980.71285012635,5,3,704.234263579,270.822292277,140.846852716,90.2740974257,22170.0944043,181.897915736,5497.58910627,1,4,0.6,121.882069482,27651.3426284,4806.18754901,BENIGN
synthetic-flow-00000119,10.42.7.120,172.18.7.129,2026-01-05 17:59:53,period-1,none,36441.547990415704,15,2,3307.64299435,142.034101934,220.509532957,71.0170509672,94663.2974317,466.500490168,2143.62047002,1,3,0.133333333333,202.922182135,12482.7404259,6351.97131155,BENIGN
synthetic-flow-00000120,10.42.8.121,172.18.0.130,2026-01-05 08:00:00,period-1,none,100614.79518264203,7,17,690.624355714,5360.1371136,98.6606222449,315.302183153,60137.8898434,238.533507487,4192.28313261,0,4,2.42857142857,252.115061221,49795.2354078,16195.8870002, BENIGN
synthetic-flow-00000121,10.42.9.122,172.18.1.131,2026-01-05 09:01:07,period-1,none,44190.24626475323,22,3,3201.73602611,291.640786633,145.533455732,97.2135955444,79053.1193652,565.735702178,1767.60985059,0,2,0.136363636364,139.73507251,12511.3633991,9975.59023263,BENIGN
synthetic-flow-00000122,10.42.10.123,172.18.2.132,2026-01-05 10:02:14,period-1,scanning,67928.84884361966,21,7,6890.48891867,730.646254403,328.118519937,104.378036343,112192.90924,412.196003269,2426.03031584,2,2,0.333333333333,272.183399038,36762.1039735,8578.95840132,ATTACK
synthetic-flow-00000123,10.42.11.124,172.18.3.133,2026-01-05 11:03:21,period-1,credential-abuse,15955.437946994742,5,7,873.62516021,475.004803892,174.725032042,67.8578291275,84524.7851286,752.094680188,1329.61982892,1,2,1.4,112.385830342,5174.1041482,3744.51638636,ATTACK
synthetic-flow-00000124,10.42.12.125,172.18.4.134,2026-01-05 12:04:28,period-1,none,24444.68701912653,9,0,1425.83754122,0,158.426393468,0,58329.1387654,368.178164562,2716.07633546,1,7,0,158.426393468,10239.9395899,4500.44468943,BENIGN
synthetic-flow-00000125,10.42.13.126,172.18.5.135,2026-01-05 13:05:35,period-1,denial-of-service,135414.75574530396,17,11,3087.09894522,659.143919662,181.594055601,59.9221745148,27664.9530863,206.772148618,4836.24127662,0,4,0.647058823529,133.794388032,39996.9773007,34893.7521296, ATTACK
synthetic-flow-00000126,10.42.14.127,172.18.6.136,2026-01-05 14:06:42,period-1,web-exploitation,19326.324606401435,14,3,2459.49760462,291.124667922,175.67840033,97.041555974,142325.16159,879.629228331,1136.84262391,1,7,0.214285714286,161.80131015,8519.71963987,1995.34019141,ATTACK
synthetic-flow-00000127,10.42.15.128,172.18.7.137,2026-01-05 15:07:49,period-1,none,118145.14695066054,14,5,3092.44146254,395.17720002,220.888675896,79.0354400039,29519.7792933,160.819132147,6218.16562898,1,8,0.357142857143,183.558876977,38787.0563827,30662.0331463,BENIGN
synthetic-flow-00000128,10.42.0.129,172.18.0.138,2026-01-05 16:08:56,period-1,none,21074.48539632584,5,12,575.865347399,1493.02304564,115.17306948,124.418587137,98170.2923763,806.662638745,1239.67561155,0,5,2.4,121.699317238,13037.0918313,2353.34032274,BENIGN
synthetic-flow-00000129,10.42.1.130,172.18.1.139,2026-01-05 17:09:03,period-1,none,142370.40074586635,7,5,513.027365008,460.528850144,73.2896235726,92.1057700289,6838.19256005,84.2871828493,11864.2000622,2,4,0.714285714286,81.129684596,73294.0572525,18439.7973139,BENIGN
synthetic-flow-00000130,10.42.2.131,172.18.2.140,2026-01-05 08:10:10,period-1,none,62617.225321651815,19,5,3544.42188432,411.705228776,186.548520227,82.3410457552,63179.5339505,383.281115966,2609.05105507,2,0,0.263157894737,164.838629712,37988.2708359,14983.4220875, BENIGN
synthetic-flow-00000131,10.42.3.132,172.18.3.141,2026-01-05 09:11:17,period-1,denial-of-service,47093.06415642511,6,5,686.710719066,528.192891066,114.451786511,105.638578213,25797.9307971,233.580044048,4281.18765058,3,1,0.833333333333,110.445782739,29992.7595424,4876.41759437,ATTACK
synthetic-flow-00000132,10.42.4.133,172.18.4.142,2026-01-05 10:12:24,period-1,scanning,23985.582002354156,5,1,491.614140463,139.521085111,98.3228280925,139.521085111,26313.108663,250.150277755,3997.59700039,1,6,0.2,105.189204262,7518.67470253,2048.14243879,ATTACK
synthetic-flow-00000133,10.42.5.134,172.18.5.143,2026-01-05 11:13:31,period-1,none,35027.514890778024,11,5,1489.72311758,451.849284005,135.429374325,90.3698568011,55429.9215242,456.783761277,2189.21968067,0,3,0.454545454545,121.348275099,14713.5988529,3979.58084279,BENIGN
synthetic-flow-00000134,10.42.6.135,172.18.6.144,2026-01-05 12:14:38,period-1,none,45772.27246174028,10,6,1421.73602933,216.916386922,142.173602933,36.1527311537,35800.1105936,349.556601398,2860.76702886,0,4,0.6,102.415776016,27924.9095137,7561.58057748,BENIGN
synthetic-flow-00000135,10.42.7.136,172.18.7.145,2026-01-05 13:15:45,period-1,none,173887.30385362083,3,4,443.015633734,288.8452128,147.671877911,72.2113031999,4208.8227853,40.2559579962,24841.0434077,0,0,1.33333333333,104.551549505,54702.1721209,38690.5508905, BENIGN
synthetic-flow-00000136,10.42.8.137,172.18.0.146,2026-01-05 14:16:52,period-1,none,61318.53503141473,9,8,412.190961838,366.322328945,45.7989957597,45.7902911181,12696.2147805,277.240804779,3606.97264891,2,1,0.888888888889,45.7948994578,24655.6877452,12593.7802362,BENIGN
synthetic-flow-00000137,10.42.9.138,172.18.1.147,2026-01-05 15:17:59,period-1,none,77422.40660898994,7,2,1064.13352757,169.940913313,152.019075367,84.9704566567,15939.4998804,116.245417757,8602.48962322,0,3,0.285714285714,137.11938232,39023.2995587,14124.4520948,BENIGN
synthetic-flow-00000138,10.42.10.139,172.18.2.148,2026-01-05 16:18:06,period-1,none,130953.37148878208,8,6,1828.84631064,957.145675912,228.60578883,159.524279319,21274.6869735,106.908282245,9353.8122492,0,1,0.75,198.999427611,44091.3621454,28368.1967652,BENIGN
synthetic-flow-00000139,10.42.11.140,172.18.3.149,2026-01-05 17:19:13,period-1,none,27533.984738633735,20,1,2284.83032802,100.599107724,114.241516401,100.599107724,86635.8232702,762.693819995,1311.14213041,0,1,0.05,113.591877892,11737.5316994,2420.19028672,BENIGN
synthetic-flow-00000140,10.42.12.141,172.18.4.150,2026-01-05 08:20:20,period-1,none,22884.176044603202,9,4,1282.74912491,318.864754333,142.527680545,79.7161885832,69987.8324706,568.078132884,1760.3212342,1,4,0.444444444444,123.201067634,6900.88313845,2655.19723794, BENIGN
synthetic-flow-00000141,10.42.13.142,172.18.5.151,2026-01-05 09:21:27,period-1,none,41381.916945513556,9,6,1539.84940373,341.314527306,171.094378192,56.8857545509,45458.5981001,362.47716653,2758.79446303,1,4,0.666666666667,125.410928736,15805.4343772,10571.6289348,BENIGN
synthetic-flow-00000142,10.42.14.143,172.18.6.152,2026-01-05 10:22:34,period-1,none,14578.118349631633,6,1,900.818051258,66.4842714772,150.136341876,66.4842714772,66353.0298998,480.171708866,2082.58833566,0,1,0.166666666667,138.186046105,4889.36589597,2577.50290579,BENIGN
synthetic-flow-00000143,10.42.15.144,172.18.7.153,2026-01-05 11:23:41,period-1,none,21431.69503106727,14,3,1928.16358876,263.295368774,137.725970626,87.7651229247,102253.179431,793.217707482,1260.687943,1,4,0.214285714286,128.909350443,7474.4714287,2341.0393393,BENIGN
synthetic-flow-00000144,10.42.0.145,172.18.0.154,2026-01-05 12:24:48,period-1,none,11405.821150866524,9,9,1426.51742504,335.036580454,158.501936116,37.2262867171,154443.418163,1578.14152632,633.656730604,2,1,1,97.8641114164,5526.55569107,2786.74746851,BENIGN
synthetic-flow-00000145,10.42.1.146,172.18.1.155,2026-01-05 13:25:55,period-1,none,32034.37981086289,15,8,1713.22957235,444.318180294,114.215304824,55.5397725367,67351.0074297,717.978625957,1392.79912221,1,2,0.533333333333,93.8064240282,15639.3347381,6211.62168461, BENIGN
synthetic-flow-00000146,10.42.2.147,172.18.2.156,2026-01-05 14:26:02,period-1,none,157273.5004810487,12,11,1581.62179829,965.519279689,131.801816524,87.7744799717,16195.6150921,146.242055589,6837.97828178,1,2,0.916666666667,110.74526426,95251.0729174,37816.6642166,BENIGN
synthetic-flow-00000147,10.42.3.148,172.18.3.157,2026-01-05 15:27:09,period-1,none,26671.159000875246,9,9,401.928017924,579.804102783,44.6586686582,64.422678087,36808.7536307,674.886306943,1481.7310556,0,0,1,54.5406733726,8125.52415115,3180.85237268,BENIGN
synthetic-flow-00000148,10.42.4.149,172.18.4.158,2026-01-05 16:28:16,period-1,none,32851.08761217702,22,7,3919.95315413,568.110570878,178.179688824,81.1586529825,136618.421222,882.771381647,1132.79612456,1,4,0.318181818182,154.760818104,11177.5551875,7429.65220845,BENIGN
synthetic-flow-00000149,10.42.5.150,172.18.5.159,2026-01-05 17:29:23,period-1,none,70564.90710954153,12,8,984.304084688,449.268233525,82.0253403907,56.1585291906,20315.6551455,283.42700103,3528.24535548,0,3,0.666666666667,71.6786159107,38148.5209376,9245.902844,BENIGN
synthetic-flow-00000150,10.42.6.151,172.18.6.160,2026-01-05 08:30:30,period-1,none,24798.039233087777,8,2,962.576704038,156.340209302,120.322088005,78.170104651,45121.1848979,403.257689288,2479.80392331,3,0,0.25,111.891691334,7892.58013671,3132.42397492, BENIGN
synthetic-flow-00000151,10.42.7.152,172.18.7.161,2026-01-05 09:31:37,period-1,scanning,91045.11978259771,15,2,1405.68845397,229.911454032,93.7125635982,114.955727016,17964.7180641,186.720606668,5355.59528133,2,3,0.133333333333,96.2117592944,26711.2165883,10668.6664175,ATTACK
synthetic-flow-00000152,10.42.8.153,172.18.0.162,2026-01-05 10:32:44,period-1,scanning,96211.70930843955,8,20,2323.02614059,1651.10136917,290.378267574,82.5550684586,41306.0690672,291.024867984,3436.1324753,6,5,2.5,141.933125349,42634.8994147,11970.3284091,ATTACK
synthetic-flow-00000153,10.42.9.154,172.18.1.163,2026-01-05 11:33:51,period-1,none,5427.2723891946,3,4,341.405064171,926.178626724,113.801688057,231.544656681,233558.14855,1289.7823249,775.324627028,1,2,1.33333333333,181.083384414,3229.92336042,1340.09766545,BENIGN
synthetic-flow-00000154,10.42.10.155,172.18.2.164,2026-01-05 12:34:58,period-1,none,16717.446963261697,14,3,1173.71662719,254.180218574,83.8369019423,84.7267395246,85413.5711574,1016.90168585,983.379233133,0,4,0.214285714286,83.9939321039,8180.95010649,2435.84462923,BENIGN
synthetic-flow-00000155,10.42.11.156,172.18.3.165,2026-01-05 13:35:05,period-1,none,7872.355476660297,10,9,1344.20696853,684.63266092,134.420696853,76.0702956577,257716.973715,2413.50889913,414.334498772,0,7,0.9,106.781033129,4558.79554148,1558.90686035, BENIGN
synthetic-flow-00000156,10.42.12.157,172.18.4.166,2026-01-05 14:36:12,period-1,none,115267.30263856707,20,7,2911.84329445,423.938388934,145.592164723,60.5626269906,28939.5310468,234.238152381,4269.15935698,0,5,0.35,123.547469755,57957.3611757,17086.0795313,BENIGN
synthetic-flow-00000157,10.42.13.158,172.18.5.167,2026-01-05 15:37:19,period-1,none,19504.07190327077,5,3,402.488514443,497.249127126,80.4977028887,165.749709042,46130.7590554,410.170760223,2438.00898791,1,3,0.6,112.467205196,6992.36755372,5043.49095272,BENIGN
synthetic-flow-00000158,10.42.14.159,172.18.6.168,2026-01-05 16:38:26,period-1,none,12020.988092105985,6,7,1033.80844879,1259.5449152,172.301408132,179.934987885,190779.106211,1081.44188318,924.6913917,0,2,1.16666666667,176.41179723,5035.18259672,1083.1244538,BENIGN
synthetic-flow-00000159,10.42.15.160,172.18.7.169,2026-01-05 17:39:33,period-1,none,156519.61497542297,3,1,157.18778909,81.9619421548,52.3959296967,81.9619421548,1527.92179614,25.5559023745,39129.9037439,0,4,0.333333333333,59.7874328112,77624.6693865,37470.7038848,BENIGN
synthetic-flow-00000160,10.42.0.161,172.18.0.170,2026-01-05 08:40:40,period-1,denial-of-service,68207.49935166191,24,1,1141.99265782,97.9826946463,47.5830274091,97.9826946463,18179.4577466,366.528611042,2728.29997407,0,2,0.0416666666667,49.5990140986,28179.2707787,16415.247427, ATTACK
synthetic-flow-00000161,10.42.1.162,172.18.1.171,2026-01-05 09:41:47,period-1,none,11378.387825581547,19,4,1058.64943455,306.395606757,55.7183912919,76.5989016891,119968.229439,2021.37599391,494.712514156,0,6,0.210526315789,59.3497844044,4310.25341702,1169.94802698,BENIGN
synthetic-flow-00000162,10.42.2.163,172.18.2.172,2026-01-05 10:42:54,period-1,none,9035.914467976732,6,3,855.134342579,320.45488582,142.52239043,106.818295273,130101.854391,996.025364328,1003.99049644,1,1,0.5,130.621025378,2552.3062717,1589.5651151,BENIGN
synthetic-flow-00000163,10.42.3.164,172.18.3.173,2026-01-05 11:43:01,period-1,none,12480.29499909363,14,19,1883.52895965,1849.58396919,134.537782832,97.3465246942,299120.567993,2644.16826705,378.190757548,0,6,1.35714285714,113.124634207,4444.99316299,2164.35402607,BENIGN
synthetic-flow-00000164,10.42.4.165,172.18.4.174,2026-01-05 12:44:08,period-1,none,257377.60068511544,18,1,1408.01670428,139.722921503,78.2231502375,139.722921503,6013.49776227,73.821497867,13546.1895097,0,2,0.0555555555556,81.4599803041,148708.932285,36248.1056104,BENIGN
synthetic-flow-00000165,10.42.5.166,172.18.5.175,2026-01-05 13:45:15,period-1,none,63429.316906016844,12,12,1727.20416526,1000.49789203,143.933680439,83.3748243355,43003.8062893,378.373931341,2642.88820442,0,3,1,113.654252387,29972.6450083,12350.6002002, BENIGN
synthetic-flow-00000166,10.42.6.167,172.18.6.176,2026-01-05 14:46:22,period-1,none,36326.52109459582,9,1,1481.07488975,60.694973428,164.563876639,60.694973428,42441.9904995,275.280971001,3632.65210946,2,2,0.111111111111,154.176986318,13934.4331206,7926.83427993,BENIGN
synthetic-flow-00000167,10.42.7.168,172.18.7.177,2026-01-05 15:47:29,period-1,none,13946.580113856917,6,2,968.646182222,349.656047619,161.44103037,174.828023809,94525.1250901,573.617326591,1743.32251423,0,1,0.333333333333,164.78777873,7823.5575252,3025.39162551,BENIGN
