 Flow ID, Source IP, Destination IP, Timestamp, Attack Category, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, SYN Flag Count, ACK Flag Count, Down/Up Ratio, Average Packet Size, Idle Mean, Active Mean, Label
synthetic-flow-000098,10.42.2.99,172.18.2.108,2017-07-06 16:38:00,attack,22290.80566512463,6,19,1037.25849989,1545.34790866,172.876416648,81.334100456,0.115859715766,0.00112153864582,891.632226605,2,7,3.16666666667,103.304256342,14572.8462158,7617.89291112,DoS Hulk
synthetic-flow-000099,10.42.3.100,172.18.3.109,2017-07-07 08:39:00,none,68881.76882112569,9,3,379.473979579,198.523753476,42.1637755088,66.174584492,0.0083911569483,0.000174211554166,5740.14740176,2,3,0.333333333333,48.1664777546,39225.7835028,15464.1797678,BENIGN
synthetic-flow-000100,10.42.4.101,172.18.4.110,2017-07-03 09:40:00,none,33768.5429811574,6,4,794.410898562,291.415991784,132.401816427,72.8539979461,0.0321549819592,0.000296133594084,3376.85429812,0,4,0.666666666667,108.582689035,19338.5824393,6502.18398095, BENIGN
synthetic-flow-000101,10.42.5.102,172.18.5.111,2017-07-04 10:41:00,none,9016.707406981137,8,5,805.649141001,356.42069265,100.706142625,71.2841385299,0.128879621041,0.00144176797729,693.59287746,2,3,0.625,89.3899872039,2551.42415974,1660.56837442,BENIGN
synthetic-flow-000102,10.42.6.103,172.18.6.112,2017-07-05 11:42:00,none,22646.9485012568,3,4,359.572274335,228.199921991,119.857424778,57.0499804979,0.0259537039303,0.000309092414795,3235.27835732,0,4,1.33333333333,83.9674566181,13363.0382857,3127.77464658,BENIGN
synthetic-flow-000103,10.42.7.104,172.18.7.113,2017-07-06 12:43:00,attack,2914.1542633951553,20,4,6360.96674057,611.312376268,318.048337029,152.828094067,2.3925566345,0.00823566559309,121.423094308,8,7,0.2,290.511629868,1403.36956844,392.169167616,PortScan
synthetic-flow-000104,10.42.8.105,172.18.0.114,2017-07-07 13:44:00,none,73725.86627891091,20,4,2636.69936256,405.884697009,131.834968128,101.471174252,0.0412688817796,0.000325530254324,3071.91109495,0,6,0.2,126.774335815,20095.6366634,14016.6921968,BENIGN
synthetic-flow-000105,10.42.9.106,172.18.1.115,2017-07-03 14:45:00,attack,4365.175657507849,44,20,9261.79262804,5225.05780219,210.495287001,261.25289011,3.31873252462,0.0146614947533,68.2058696486,4,9,0.454545454545,226.357037972,2514.70790286,389.79576913, PortScan
synthetic-flow-000106,10.42.10.107,172.18.2.116,2017-07-04 15:46:00,attack,221590.6810578211,13,2,1377.16964465,207.289018686,105.936126512,103.644509343,0.00715038491589,6.76923773527e-05,14772.7120705,1,1,0.153846153846,105.630577556,131583.645804,57884.0535978,DoS Hulk
synthetic-flow-000107,10.42.11.108,172.18.3.117,2017-07-05 16:47:00,none,836175.3901141328,16,9,1653.41195082,1282.49074487,103.338246926,142.498971652,0.00351110871045,2.98980337087e-05,33447.0156046,0,4,0.5625,117.436107828,427775.552961,283774.586909,BENIGN
synthetic-flow-000108,10.42.12.109,172.18.4.118,2017-07-06 08:48:00,none,29162.30380087094,2,5,415.89791222,745.546889067,207.94895611,149.109377813,0.0398269220847,0.000240035905524,4166.04340012,1,2,2.5,165.920685898,9055.97073327,9253.93713777,BENIGN
synthetic-flow-000109,10.42.13.110,172.18.5.119,2017-07-07 09:49:00,attack,59137.380349017905,11,5,2301.2804973,591.571742614,209.207317936,118.314348523,0.0489174904745,0.00027055645525,3696.08627181,1,2,0.454545454545,180.803264995,39693.9147896,3297.74506325,DDoS
synthetic-flow-000110,10.42.14.111,172.18.6.120,2017-07-03 10:50:00,none,110467.3957137244,8,12,906.360516886,845.097201224,113.295064611,70.4247667686,0.0158549742826,0.000181048895656,5523.36978569,0,5,1.5,87.5728859055,61160.2150336,19061.1992827, BENIGN
synthetic-flow-000111,10.42.15.112,172.18.7.121,2017-07-04 11:51:00,none,83256.22937143731,7,0,1824.61863683,0,260.659805262,0,0.0219157010906,8.40777927712e-05,11893.7470531,1,4,0,260.659805262,46240.5949939,30894.7396267,BENIGN
synthetic-flow-000112,10.42.0.113,172.18.0.122,2017-07-05 12:52:00,attack,17985.093356804577,22,8,4322.71871684,778.481990502,196.487214402,97.3102488127,0.283634930669,0.0016680480554,599.503111893,3,5,0.363636363636,170.040023578,5516.11943943,2826.10720272,PortScan
synthetic-flow-000113,10.42.1.114,172.18.1.123,2017-07-06 13:53:00,none,12465.273546018088,14,5,1613.66112827,610.369254424,115.261509162,122.073850885,0.178418096842,0.00152423450074,656.067028738,2,3,0.357142857143,117.054230668,7002.64841433,4306.91839313,BENIGN
synthetic-flow-000114,10.42.2.115,172.18.2.124,2017-07-07 14:54:00,attack,46952.8885809384,18,11,3507.5772874,598.549218318,194.865404856,54.4135653016,0.0874520531073,0.000617640381167,1619.06512348,5,2,0.611111111111,141.590569163,35166.3346813,17889.9201886,DoS Hulk
synthetic-flow-000115,10.42.3.116,172.18.3.125,2017-07-03 15:55:00,none,59775.647899918455,18,0,1409.68380757,0,78.315767087,0,0.0235829113877,0.000301125970732,3320.86932777,0,5,0,78.315767087,37574.1531497,6423.03002174, BENIGN
synthetic-flow-000116,10.42.4.117,172.18.4.126,2017-07-04 16:56:00,attack,38886.93890548429,6,16,713.932503116,4550.99315077,118.988750519,284.437071923,0.135390591342,0.000565742653426,1767.58813207,0,6,2.66666666667,239.314802449,20576.6382279,2639.23021832,DoS Hulk
synthetic-flow-000117,10.42.5.118,172.18.5.127,2017-07-05 08:57:00,none,5196.176394348092,17,13,1292.40562161,652.673905724,76.0238600944,50.2056850557,0.374329002658,0.00577347605686,173.205879812,1,5,0.764705882353,64.8359842443,3138.97976564,1743.77810011,BENIGN
synthetic-flow-000118,10.42.6.119,172.18.6.128,2017-07-06 09:58:00,attack,32311.81622135517,5,3,592.465623819,220.292349802,118.493124764,73.4307832674,0.0251535836938,0.000247587444333,4038.97702767,1,5,0.6,101.594746703,9705.80842785,5651.31497543,DoS Hulk
synthetic-flow-000119,10.42.7.120,172.18.7.129,2017-07-07 10:59:00,none,83505.37518387068,11,18,1164.04778045,1298.47700713,105.822525495,72.1376115074,0.0294894164856,0.000347283033411,2879.495696,0,2,1.63636363636,84.9146478476,36306.8299523,13298.2078051,BENIGN
synthetic-flow-000120,10.42.8.121,172.18.0.130,2017-07-03 11:00:00,attack,26736.887690232375,14,3,4289.44476654,623.301157656,306.388911896,207.767052552,0.183744120898,0.000635825687603,1572.75809943,3,4,0.214285714286,288.985054365,21877.7237586,2934.25057017, DoS Hulk
synthetic-flow-000121,10.42.9.122,172.18.1.131,2017-07-04 12:01:00,none,31957.189066094852,18,17,1385.14433254,1424.85111326,76.9524629187,83.8147713682,0.0879299940926,0.00109521522458,913.062544746,0,4,0.944444444444,80.2855841656,22142.4368501,8500.60608836,BENIGN
synthetic-flow-000122,10.42.10.123,172.18.2.132,2017-07-05 13:02:00,none,61803.965160344436,18,6,1784.16763688,667.059032587,99.1204242713,111.176505431,0.039661317249,0.000388324599202,2575.16521501,0,6,0.333333333333,102.134444561,18497.3733169,4372.41987904,BENIGN
synthetic-flow-000123,10.42.11.124,172.18.3.133,2017-07-06 14:03:00,attack,21699.8150861718,7,0,282.45135737,0,40.3501939101,0,0.0130163025007,0.000322583394015,3099.97358374,1,0,0,40.3501939101,15904.3115415,3039.33029165,DDoS
synthetic-flow-000124,10.42.12.125,172.18.4.134,2017-07-07 15:04:00,attack,36857.26688258507,31,13,2315.09328775,682.645554347,74.6804286369,52.5111964882,0.0813337259011,0.00119379443246,837.665156422,3,3,0.41935483871,68.1304282294,25559.2604566,3710.19427262,Web Attack
synthetic-flow-000125,10.42.13.126,172.18.5.135,2017-07-03 16:05:00,attack,85343.03924366142,11,11,1721.70545109,502.688960492,156.518677371,45.6989964084,0.0260641574438,0.000257783179448,3879.22905653,5,5,1,101.10883689,64293.1612631,6537.86542935, DoS Hulk
synthetic-flow-000126,10.42.14.127,172.18.6.136,2017-07-04 08:06:00,attack,30676.269691379915,23,12,2801.41143762,972.108706432,121.800497288,81.0090588693,0.123011049975,0.00114094706925,876.464848325,0,5,0.521739130435,107.814861259,9218.32209555,6913.47897948,PortScan
synthetic-flow-000127,10.42.15.128,172.18.7.137,2017-07-05 09:07:00,none,112634.74691925943,17,17,1476.84348051,1256.26451477,86.8731459122,73.8979126334,0.024265229603,0.000301860668488,3312.7866741,0,2,1,80.3855292728,55938.8508516,8685.28574079,BENIGN
synthetic-flow-000128,10.42.0.129,172.18.0.138,2017-07-06 10:08:00,none,20480.45477033982,16,2,1837.56665039,312.969907101,114.847915649,156.484953551,0.105004336164,0.000878886733808,1137.8030428,1,3,0.125,119.474253194,12299.5664788,1252.37840695,BENIGN
synthetic-flow-000129,10.42.1.130,172.18.1.139,2017-07-07 11:09:00,none,8181.161412675933,5,10,698.759886521,927.100455162,139.751977304,92.7100455162,0.198732216573,0.00183348051008,545.410760845,1,8,2,108.390689446,5431.76491583,2995.12618184,BENIGN
synthetic-flow-000130,10.42.2.131,172.18.2.140,2017-07-03 12:10:00,none,23498.308503034805,12,4,1917.277525,877.932708709,159.773127083,219.483177177,0.118953678447,0.00068090007406,1468.64428144,0,6,0.333333333333,174.700639607,17210.613298,7106.71138511, BENIGN
synthetic-flow-000131,10.42.3.132,172.18.3.141,2017-07-04 13:11:00,none,101817.87020595137,9,4,686.486180894,290.937682623,76.2762423216,72.7344206557,0.00959972803929,0.000127678962187,7832.143862,1,5,0.444444444444,75.1864510397,33193.0387664,19946.1202149,BENIGN
synthetic-flow-000132,10.42.4.133,172.18.4.142,2017-07-05 14:12:00,attack,114486.33831752698,16,7,847.122472759,947.547196753,52.9451545474,135.36388525,0.0156758412915,0.000200897332712,4977.66688337,2,2,0.4375,78.0291160657,59241.1863171,16832.933509,DoS Hulk
synthetic-flow-000133,10.42.5.134,172.18.5.143,2017-07-06 15:13:00,attack,47299.91343000137,7,5,1067.45960022,1043.48204471,152.494228603,208.696408942,0.0446288691004,0.000253700252914,3941.6594525,3,5,0.714285714286,175.911803744,21208.3128979,15856.3553131,DDoS
synthetic-flow-000134,10.42.6.135,172.18.6.144,2017-07-07 16:14:00,none,13843.819399475964,6,18,805.610149123,751.435768672,134.268358187,41.7464315929,0.112472278991,0.00173362562075,576.825808311,1,9,3,64.8769132414,3950.19237131,2854.46256991,BENIGN
synthetic-flow-000135,10.42.7.136,172.18.7.145,2017-07-03 08:15:00,none,12402.437366005332,5,5,817.159126977,331.804407708,163.431825395,66.3608815416,0.092640140061,0.000806293126495,1240.2437366,2,3,1,114.896353468,4909.79550547,3603.86772757, BENIGN
synthetic-flow-000136,10.42.8.137,172.18.0.146,2017-07-04 09:16:00,none,74053.03556832354,7,22,1509.39319226,2299.11981647,215.627598894,104.505446203,0.0514295326248,0.000391611225353,2553.55295063,1,5,3.14285714286,131.328034784,56098.5372639,4804.74709982,BENIGN
synthetic-flow-000137,10.42.9.138,172.18.1.147,2017-07-05 10:17:00,attack,62550.43024901203,4,5,708.239679346,348.358747238,177.059919836,69.6717494476,0.0168919449855,0.000143883902384,6950.04780545,0,2,1.25,117.399825176,32897.9863185,21388.7243386,DoS Hulk
synthetic-flow-000138,10.42.10.139,172.18.2.148,2017-07-06 11:18:00,attack,12945.958052755446,5,11,865.552202247,2789.30503747,173.110440449,253.573185224,0.28231647475,0.00123590698617,809.122378297,1,5,2.2,228.428577482,7023.3571765,3445.6995621,Web Attack
synthetic-flow-000139,10.42.11.140,172.18.3.149,2017-07-07 12:19:00,attack,53907.57102664938,10,15,1558.99920356,4091.79593446,155.899920356,272.786395631,0.104823775778,0.000463756751118,2156.30284107,2,8,1.5,226.031805521,24671.8014285,20802.2836062,PortScan
synthetic-flow-000140,10.42.12.141,172.18.4.150,2017-07-03 13:20:00,none,4983.5563329793,6,2,509.164108928,156.04187642,84.8606848213,78.0209382102,0.133480177789,0.00160527933577,622.944541622,0,2,0.333333333333,83.1507481685,3453.98575916,1648.90873794, BENIGN
synthetic-flow-000141,10.42.13.142,172.18.5.151,2017-07-04 14:21:00,attack,34365.25309077478,17,6,2141.88187904,1010.58857805,125.993051708,168.431429675,0.0917342423977,0.000669280681252,1494.14143873,0,3,0.352941176471,137.063932917,18810.8661724,9613.42336244,PortScan
synthetic-flow-000142,10.42.14.143,172.18.6.152,2017-07-05 15:22:00,attack,780.3584591281643,19,31,1537.25354647,4542.68681359,80.9080813932,146.538284309,7.7912147795,0.064073118469,15.6071691826,4,5,1.63157894737,121.598807201,568.680943867,140.993390288,Web Attack
synthetic-flow-000143,10.42.15.144,172.18.7.153,2017-07-06 16:23:00,attack,21174.21935006961,16,8,1427.12262141,1628.93550304,89.1951638381,203.61693788,0.144329199293,0.00113345382907,882.259139586,2,7,0.5,127.335755185,11179.9265032,5169.74529553,DDoS
synthetic-flow-000144,10.42.0.145,172.18.0.154,2017-07-07 08:24:00,none,162414.39567917463,5,2,644.150010573,315.308446233,128.830002115,157.654223117,0.00590747176563,4.30996277807e-05,23202.0565256,1,2,0.4,137.06549383,52000.5025645,28976.2424049,BENIGN
synthetic-flow-000145,10.42.1.146,172.18.1.155,2017-07-03 09:25:00,attack,26917.669656001097,6,4,1224.41355072,624.52530186,204.06892512,156.131325465,0.0686886671918,0.000371503184629,2691.7669656,1,6,0.666666666667,184.893885258,16268.7729501,10407.695459, DDoS
synthetic-flow-000146,10.42.2.147,172.18.2.156,2017-07-04 10:26:00,attack,28582.98475408029,10,15,1870.10861854,2338.2339525,187.010861854,155.8822635,0.147232439413,0.000874646234992,1143.31939016,1,7,1.5,168.333702841,12046.6360307,6081.34266782,Web Attack
synthetic-flow-000147,10.42.3.148,172.18.3.157,2017-07-05 11:27:00,attack,16033.326351431175,14,3,3809.865951,313.16453751,272.133282214,104.38817917,0.257153780702,0.00106029152201,943.136844202,0,3,0.214285714286,242.531205206,10934.1108943,5275.39712223,DDoS
synthetic-flow-000148,10.42.4.149,172.18.4.158,2017-07-06 12:28:00,attack,7976.28074137333,25,1,2798.80804343,128.00662792,111.952321737,128.00662792,0.366939776351,0.00325966460347,306.780028514,3,6,0.04,112.569795052,5415.65451128,1957.1422545,DoS Hulk
synthetic-flow-000149,10.42.5.150,172.18.5.159,2017-07-07 13:29:00,attack,7453.039623479156,28,5,7485.13287517,527.496172546,267.326174113,105.499234509,1.07508204068,0.00442772367613,225.84968556,1,6,0.178571428571,242.80694084,4693.24049431,1936.95981343,Web Attack
synthetic-flow-000150,10.42.6.151,172.18.6.160,2017-07-03 14:30:00,none,135130.6041259327,4,6,203.346125351,1459.26011612,50.8365313377,243.210019353,0.0123036987233,7.40024812638e-05,13513.0604126,0,2,1.5,166.260624147,45982.1878827,13075.8649306, BENIGN
synthetic-flow-000151,10.42.7.152,172.18.7.161,2017-07-04 15:31:00,none,9608.885194834664,5,5,546.692761622,613.490220444,109.338552324,122.698044089,0.120740643534,0.00104070345282,960.888519483,1,2,1,116.018298207,3009.31412859,2470.25826373,BENIGN
synthetic-flow-000152,10.42.8.153,172.18.0.162,2017-07-05 16:32:00,none,26285.110438010604,6,4,271.361624261,216.703656506,45.2269373769,54.1759141264,0.0185681274544,0.000380443522335,2628.5110438,1,4,0.666666666667,48.8065280767,13958.2087596,2644.13153791,BENIGN
synthetic-flow-000153,10.42.9.154,172.18.1.163,2017-07-06 08:33:00,attack,35950.185659659895,31,0,4047.70199075,0,130.57103196,0,0.112591963476,0.000862304308898,1159.68340838,0,5,0,130.57103196,13162.2474179,8132.90534858,PortScan
synthetic-flow-000154,10.42.10.155,172.18.2.164,2017-07-07 09:34:00,attack,12623.990774643185,12,9,2035.49087088,880.007797251,169.62423924,97.778644139,0.230949049328,0.00166349931451,601.14241784,3,3,0.75,138.833269911,5718.04703918,3686.78348264,DDoS
synthetic-flow-000155,10.42.11.156,172.18.3.165,2017-07-03 10:35:00,attack,29777.62278332619,4,6,600.811284764,679.555711184,150.202821191,113.259285197,0.0429976229219,0.000335822643492,2977.76227833,0,6,1.5,128.036699595,22080.6171719,8043.36808893, Web Attack
synthetic-flow-000156,10.42.12.157,172.18.4.166,2017-07-04 11:36:00,none,69790.57853504698,33,2,5315.86080236,255.137162327,161.08669098,127.568581163,0.0798244989742,0.000501500356276,1994.01652957,0,9,0.0606060606061,159.17137042,34287.4594135,12430.5418926,BENIGN
synthetic-flow-000157,10.42.13.158,172.18.5.167,2017-07-05 12:37:00,none,18316.25867211003,8,6,464.001031901,403.634562398,58.0001289877,67.2724270663,0.0473696954073,0.000764348235664,1308.30419087,1,1,0.75,61.9739710214,14107.8704531,5379.07510629,BENIGN
synthetic-flow-000158,10.42.14.159,172.18.6.168,2017-07-06 13:38:00,none,9559.50222925759,5,12,411.857370172,575.143401411,82.3714740344,47.9286167843,0.103248134465,0.00177833527231,562.323660545,1,3,2.4,58.0588689167,6990.91601078,555.880017001,BENIGN
synthetic-flow-000159,10.42.15.160,172.18.7.169,2017-07-07 14:39:00,none,15315.158187338377,15,5,1746.45984956,469.028230387,116.430656637,93.8056460775,0.14465982348,0.00130589575082,765.757909367,0,0,0.333333333333,110.774403997,5379.81862054,2791.08019414,BENIGN
synthetic-flow-000160,10.42.0.161,172.18.0.170,2017-07-03 15:40:00,attack,8888.311232213558,26,29,3301.23529615,5387.99766715,126.970588313,185.793023005,0.977602239197,0.00618790212933,161.605658768,2,3,1.11538461538,157.986053878,5017.92994201,579.703654943, DoS Hulk
synthetic-flow-000161,10.42.1.162,172.18.1.171,2017-07-04 16:41:00,attack,6038.687386709646,17,38,3498.21661587,5401.62170249,205.777447992,142.147939539,1.47380345238,0.00910793960307,109.794316122,3,4,2.23529411765,161.815242152,3431.85380678,1213.23772096,DoS Hulk
synthetic-flow-000162,10.42.2.163,172.18.2.172,2017-07-05 08:42:00,none,6688.851963115412,9,4,1635.70142738,640.854212988,181.744603042,160.213553247,0.340350728783,0.00194353232389,514.527074086,0,0,0.444444444444,175.119664644,3179.02528812,521.001412654,BENIGN
synthetic-flow-000163,10.42.3.164,172.18.3.173,2017-07-06 09:43:00,none,43995.71316787633,14,11,2048.65589917,918.229949351,146.332564226,83.475449941,0.0674357939647,0.000568237180395,1759.82852672,1,2,0.785714285714,118.675433941,26124.5173442,7191.56623281,BENIGN
synthetic-flow-000164,10.42.4.165,172.18.4.174,2017-07-07 10:44:00,attack,60689.4967650885,6,7,839.471554283,439.283949767,139.911925714,62.7548499668,0.0210704581882,0.000214205104556,4668.42282808,1,4,1.16666666667,98.3658080039,16327.7809705,22309.4875262,DDoS
synthetic-flow-000165,10.42.5.166,172.18.5.175,2017-07-03 11:45:00,none,3204.226651472137,9,8,1274.60792183,508.660574937,141.623102426,63.5825718671,0.556536316165,0.00530549235404,188.483920675,0,4,0.888888888889,104.898146869,2060.17842805,432.26527039, BENIGN
synthetic-flow-000166,10.42.6.167,172.18.6.176,2017-07-04 12:46:00,none,36226.39094158714,19,6,1481.89950402,227.49789559,77.9947107377,37.9163159317,0.0471865221783,0.000690104626771,1449.05563766,0,5,0.315789473684,68.3758959842,27270.7838919,13438.8005868,BENIGN
synthetic-flow-000167,10.42.7.168,172.18.7.177,2017-07-05 13:47:00,attack,54506.354209948695,24,8,2377.07128981,784.77953348,99.0446370754,98.097441685,0.0580088481264,0.000587087514178,1703.32356906,0,3,0.333333333333,98.8078382278,14907.3695199,7869.05145671,DoS Hulk
synthetic-flow-000168,10.42.8.169,172.18.0.178,2017-07-06 14:48:00,none,53365.09635495585,14,2,1724.16227916,95.1801952236,123.154448511,47.5900976118,0.0340923674583,0.000299821439346,3335.31852218,1,4,0.142857142857,113.708904649,17678.793395,18270.6848819,BENIGN
synthetic-flow-000169,10.42.9.170,172.18.1.179,2017-07-07 15:49:00,none,43287.97691778911,7,5,1044.09690661,192.527102252,149.156700945,38.5054204505,0.0285673782171,0.000277213232274,3607.33140982,1,3,0.714285714286,103.052000739,23335.9287062,6888.12184275,BENIGN
synthetic-flow-000170,10.42.10.171,172.18.2.180,2017-07-03 16:50:00,none,19821.468814736534,7,-0,416.239651549,-0,59.4628073641,-0,0.020999435281,0.00035315243615,2831.63840211,0,2,-0,59.4628073641,10828.021556,6996.23142684, BENIGN
synthetic-flow-000171,10.42.11.172,172.18.3.181,2017-07-04 08:51:00,none,71350.29125619211,4,5,529.217329278,785.894863611,132.304332319,157.178972722,0.0184317704908,0.000126138237722,7927.81013958,0,3,1.25,146.123576988,41314.7934207,26918.2587462,BENIGN
